       -2.479338842975E-02            -1
         0.00000000000                 0
        2.479338842975E-02             1
        4.958677685950E-02             2
        7.438016528926E-02             3
        9.917355371901E-02             4
          0.123966942149               5
          0.148760330579               6
          0.173553719008               7
          0.198347107438               8
          0.223140495868               9
          0.247933884298              10
          0.272727272727              11
          0.297520661157              12
          0.322314049587              13
          0.347107438017              14
          0.371900826446              15
          0.396694214876              16
          0.421487603306              17
          0.446280991736              18
          0.471074380165              19
          0.495867768595              20
          0.520661157025              21
          0.545454545455              22
          0.570247933884              23
          0.595041322314              24
          0.619834710744              25
          0.644628099174              26
          0.669421487603              27
          0.694214876033              28
          0.719008264463              29
          0.743801652893              30
          0.768595041322              31
          0.793388429752              32
          0.818181818182              33
          0.842975206612              34
          0.867768595041              35
          0.892561983471              36
          0.917355371901              37
          0.942148760331              38
          0.966942148760              39
          0.991735537190              40
           1.01652892562              41
           1.04132231405              42
           1.06611570248              43
           1.09090909091              44
           1.11570247934              45
           1.14049586777              46
           1.16528925620              47
           1.19008264463              48
           1.21487603306              49
           1.23966942149              50
           1.26446280992              51
           1.28925619835              52
           1.31404958678              53
           1.33884297521              54
           1.36363636364              55
           1.38842975207              56
           1.41322314050              57
           1.43801652893              58
           1.46280991736              59
           1.48760330579              60
           1.51239669421              61
           1.53719008264              62
           1.56198347107              63
           1.58677685950              64
           1.61157024793              65
           1.63636363636              66
           1.66115702479              67
           1.68595041322              68
           1.71074380165              69
           1.73553719008              70
           1.76033057851              71
           1.78512396694              72
           1.80991735537              73
           1.83471074380              74
           1.85950413223              75
           1.88429752066              76
           1.90909090909              77
           1.93388429752              78
           1.95867768595              79
           1.98347107438              80
           2.00826446281              81
           2.03305785124              82
           2.05785123967              83
           2.08264462810              84
           2.10743801653              85
           2.13223140496              86
           2.15702479339              87
           2.18181818182              88
           2.20661157025              89
           2.23140495868              90
           2.25619834711              91
           2.28099173554              92
           2.30578512397              93
           2.33057851240              94
           2.35537190083              95
           2.38016528926              96
           2.40495867769              97
           2.42975206612              98
           2.45454545455              99
           2.47933884298             100
           2.50413223140             101
           2.52892561983             102
           2.55371900826             103
           2.57851239669             104
           2.60330578512             105
           2.62809917355             106
           2.65289256198             107
           2.67768595041             108
           2.70247933884             109
           2.72727272727             110
           2.75206611570             111
           2.77685950413             112
           2.80165289256             113
           2.82644628099             114
           2.85123966942             115
           2.87603305785             116
           2.90082644628             117
           2.92561983471             118
           2.95041322314             119
           2.97520661157             120
           3.00000000000             121
           3.02479338843             122
